station_key,datetime,AirTempCelsius
Whitefish N,2022-05-19,4.521875
Whitefish N,2022-05-20,4.913958333333333
Whitefish N,2022-05-21,7.408333333333333
Whitefish N,2022-05-22,5.7803125
Whitefish N,2022-05-23,8.372916666666667
Whitefish N,2022-05-24,9.648958333333333
Whitefish N,2022-05-25,8.921875
Whitefish N,2022-05-26,8.948958333333334
Whitefish N,2022-05-27,12.73125
Whitefish N,2022-05-28,9.790625
Whitefish N,2022-05-29,9.769791666666666
Whitefish N,2022-05-30,12.352083333333333
Whitefish N,2022-05-31,11.229166666666666
Whitefish N,2022-06-01,12.979166666666666
Whitefish N,2022-06-02,12.670833333333333
Whitefish N,2022-06-03,12.802083333333334
Whitefish N,2022-06-04,12.729166666666666
Whitefish N,2022-06-05,11.275
Whitefish N,2022-06-06,10.464583333333334
Whitefish N,2022-06-07,10.3625
Whitefish N,2022-06-08,10.3125
Whitefish N,2022-06-09,12.7125
Whitefish N,2022-06-10,14.230208333333334
Whitefish N,2022-06-11,14.123958333333333
Whitefish N,2022-06-12,13.422916666666667
Whitefish N,2022-06-13,10.563541666666667
Whitefish N,2022-06-14,5.330208333333333
Whitefish N,2022-06-15,6.688541666666667
Whitefish N,2022-06-16,12.2625
Whitefish N,2022-06-17,20.485416666666666
Whitefish N,2022-06-18,16.790625
Whitefish N,2022-06-19,14.6625
Whitefish N,2022-06-20,11.29375
Whitefish N,2022-06-21,12.552083333333334
Whitefish N,2022-06-22,14.027083333333334
Whitefish N,2022-06-23,16.114583333333332
Whitefish N,2022-06-24,10.994791666666666
Whitefish N,2022-06-25,11.241666666666667
Whitefish N,2022-06-26,13.561458333333333
Whitefish N,2022-06-27,16.066666666666666
Whitefish N,2022-06-28,18.49375
Whitefish N,2022-06-29,15.0375
Whitefish N,2022-06-30,13.852083333333333
Whitefish N,2022-07-01,15.794791666666669
Whitefish N,2022-07-02,17.145833333333332
Whitefish N,2022-07-03,17.961458333333333
Whitefish N,2022-07-04,14.353125
Whitefish N,2022-07-05,12.889583333333333
Whitefish N,2022-07-06,15.060416666666669
Whitefish N,2022-07-07,17.448958333333334
Whitefish N,2022-07-08,18.457291666666663
Whitefish N,2022-07-09,18.290625
Whitefish N,2022-07-10,16.917708333333334
Whitefish N,2022-07-11,16.320833333333333
Whitefish N,2022-07-12,17.817708333333332
Whitefish N,2022-07-13,19.136458333333334
Whitefish N,2022-07-14,17.47956989247312
Whitefish N,2022-07-15,16.782291666666666
Whitefish N,2022-07-16,18.044791666666665
Whitefish N,2022-07-17,20.035416666666663
Whitefish N,2022-07-18,18.06770833333333
Whitefish N,2022-07-19,14.695833333333333
Whitefish N,2022-07-20,17.858333333333334
Whitefish N,2022-07-21,18.271875
Whitefish N,2022-07-22,15.310416666666669
Whitefish N,2022-07-23,16.578125
Whitefish N,2022-07-24,18.53020833333333
Whitefish N,2022-07-25,18.201041666666665
Whitefish N,2022-07-26,20.876041666666666
Whitefish N,2022-07-27,20.569791666666667
Whitefish N,2022-07-28,21.47395833333333
Whitefish N,2022-07-29,22.291666666666668
Whitefish N,2022-07-30,20.834375
Whitefish N,2022-07-31,20.644791666666663
Whitefish N,2022-08-01,19.209375
Whitefish N,2022-08-02,21.204166666666666
Whitefish N,2022-08-03,17.810416666666665
Whitefish N,2022-08-04,18.771875
Whitefish N,2022-08-05,14.885416666666666
Whitefish N,2022-08-06,18.875
Whitefish N,2022-08-07,16.090625
Whitefish N,2022-08-08,17.69375
Whitefish N,2022-08-09,18.46875
Whitefish N,2022-08-10,21.69213483146068
Whitefish N,2022-08-11,19.4125
Whitefish N,2022-08-12,19.569791666666667
Whitefish N,2022-08-13,18.636458333333334
Whitefish N,2022-08-14,16.90625
Whitefish N,2022-08-15,16.307291666666668
Whitefish N,2022-08-16,17.517708333333335
Whitefish N,2022-08-17,18.88020833333333
Whitefish N,2022-08-18,20.18541666666667
Whitefish N,2022-08-19,20.18958333333333
Whitefish N,2022-08-20,20.259375
Whitefish N,2022-08-21,21.4875
Whitefish N,2022-08-22,20.227083333333333
Whitefish N,2022-08-23,18.55625
Whitefish N,2022-08-24,18.636458333333334
Whitefish N,2022-08-25,18.39375
Whitefish N,2022-08-26,16.013541666666665
Whitefish N,2022-08-27,14.31875
Whitefish N,2022-08-28,10.65625
Whitefish N,2022-08-29,12.85625
Whitefish N,2022-08-30,15.545833333333334
Whitefish N,2022-08-31,16.52747252747253
Whitefish N,2022-09-01,20.97083333333333
Whitefish N,2022-09-02,17.342708333333334
Whitefish N,2022-09-03,15.834375
Whitefish N,2022-09-04,16.759375
Whitefish N,2022-09-05,14.980208333333334
Whitefish N,2022-09-06,13.980208333333334
Whitefish N,2022-09-07,14.997916666666669
Whitefish N,2022-09-08,13.9
Whitefish N,2022-09-09,10.654166666666669
Whitefish N,2022-09-10,8.072916666666666
Whitefish N,2022-09-11,9.273958333333333
Whitefish N,2022-09-12,13.772602739726029
Whitefish N,2022-09-13,14.523958333333333
Whitefish N,2022-09-14,11.648958333333333
Whitefish N,2022-09-15,12.426041666666666
Whitefish N,2022-09-16,12.865625
Whitefish N,2022-09-17,9.727083333333333
Whitefish N,2022-09-18,9.484375
Whitefish N,2022-09-19,12.908333333333331
Whitefish N,2022-09-20,12.532291666666666
Whitefish N,2022-09-21,7.9875
Whitefish N,2022-09-22,9.977083333333333
Whitefish N,2022-09-23,8.901041666666666
Whitefish N,2022-09-24,10.369791666666666
Whitefish N,2022-09-25,9.8625
Whitefish N,2022-09-26,11.01875
Whitefish N,2022-09-27,11.429166666666667
Whitefish N,2022-09-28,12.25625
Whitefish N,2022-09-29,15.161458333333334
Whitefish N,2022-09-30,10.663541666666667
Whitefish N,2022-10-01,13.190625
Whitefish N,2022-10-02,10.398958333333333
Whitefish N,2022-10-03,9.452083333333333
Whitefish N,2022-10-04,10.21875
Whitefish N,2022-10-05,10.298958333333331
Whitefish N,2022-10-06,10.679166666666667
Whitefish N,2022-10-07,9.432291666666666
Whitefish N,2022-10-08,8.452083333333333
Whitefish N,2022-10-09,7.244791666666667
Whitefish N,2022-10-10,7.463541666666667
Whitefish N,2022-10-11,12.161971830985916
Whitefish N,2022-10-12,7.689583333333333
Whitefish N,2022-10-13,7.229166666666667
Whitefish N,2022-10-14,5.613541666666666
Whitefish N,2022-10-15,7.414583333333334
Whitefish N,2022-10-16,5.601041666666667
Whitefish N,2022-10-17,5.122916666666667
Whitefish N,2022-10-18,4.7
Whitefish N,2022-10-19,4.36875
Whitefish N,2022-10-20,3.5239583333333333
Whitefish N,2022-10-21,6.723958333333333
Whitefish N,2022-10-22,3.4541666666666666
Whitefish N,2022-10-23,3.169791666666667
Whitefish N,2022-10-24,0.878125
Whitefish N,2022-10-25,2.364583333333333
Whitefish N,2022-10-26,1.4979166666666668
Whitefish N,2022-10-27,2.470833333333333
Whitefish N,2022-10-28,3.5072916666666667
Whitefish N,2022-10-29,2.527083333333333
Whitefish N,2022-10-30,2.3083333333333336
Whitefish N,2022-10-31,9.490625
Whitefish N,2022-11-01,6.611458333333333
Whitefish N,2022-11-02,1.9291666666666667
Whitefish N,2022-11-03,-0.88125
Whitefish N,2022-11-04,-0.3697916666666667
Whitefish N,2022-11-05,2.6489583333333333
Whitefish N,2022-11-06,-2.259375
Whitefish N,2022-11-07,-6.342708333333333
Whitefish N,2022-11-08,-9.216666666666669
Whitefish N,2022-11-09,-10.254166666666666
Whitefish N,2022-11-10,-8.407291666666667
Whitefish N,2022-11-11,-5.467708333333333
Whitefish N,2022-11-12,-8.636458333333334
Whitefish N,2022-11-13,-4.557291666666667
Whitefish N,2022-11-14,-4.415625
Whitefish N,2022-11-15,-3.7854166666666655
Whitefish N,2022-11-16,-2.970833333333333
Whitefish N,2022-11-17,-6.376041666666667
Whitefish N,2022-11-18,-12.859375
Whitefish N,2022-11-19,-11.513541666666669
Whitefish N,2022-11-20,-14.615625
Whitefish N,2022-11-21,-6.982291666666667
Whitefish N,2022-11-22,-2.85625
Whitefish N,2022-11-23,-0.3885416666666667
Whitefish N,2022-11-24,-2.425
Whitefish N,2022-11-25,-7.076041666666667
Whitefish N,2022-11-26,0.1010416666666666
Whitefish N,2022-11-27,0.1166666666666666
Whitefish N,2022-11-28,-8.078125
Whitefish N,2022-11-29,-10.628125
Whitefish N,2022-11-30,-10.444791666666667
Whitefish N,2022-12-01,-5.384615384615385
Whitefish N,2022-12-02,-9.095833333333331
Whitefish N,2022-12-03,-11.232291666666669
Whitefish N,2022-12-04,-13.757291666666667
Whitefish N,2022-12-05,-9.205208333333331
Whitefish N,2022-12-06,-6.840625
Whitefish N,2022-12-07,-3.9104166666666655
Whitefish N,2022-12-08,-3.8125
Whitefish N,2022-12-09,-2.5541666666666667
Whitefish N,2022-12-10,-4.383333333333334
Whitefish N,2022-12-11,-1.5020833333333332
Whitefish N,2022-12-12,-0.6427083333333333
Whitefish N,2022-12-13,-8.129166666666666
Whitefish N,2022-12-14,-4.041666666666667
Whitefish N,2022-12-15,-5.395833333333333
Whitefish N,2022-12-16,-5.28125
Whitefish N,2022-12-17,-4.988541666666666
Whitefish N,2022-12-18,-8.210416666666667
Whitefish N,2022-12-19,-14.905208333333333
Whitefish N,2022-12-20,-17.307291666666668
Whitefish N,2022-12-21,-19.570833333333333
Whitefish N,2022-12-22,-28.576470588235296
Whitefish N,2022-12-23,-23.155223880597013
Whitefish N,2022-12-24,-15.35
Whitefish N,2022-12-25,-7.001041666666667
Whitefish N,2022-12-26,-2.203125
Whitefish N,2022-12-27,1.0583333333333331
Whitefish N,2022-12-28,0.6291666666666667
Whitefish N,2022-12-29,-0.4666666666666667
Whitefish N,2022-12-30,-2.1958333333333333
Whitefish N,2022-12-31,-0.98125
Harding Cutoff,2019-01-01,-17.846041666666668
Harding Cutoff,2019-01-02,-5.526875
Harding Cutoff,2019-01-03,0.7008333333333333
Harding Cutoff,2019-01-04,3.2939583333333333
Harding Cutoff,2019-01-05,2.4404166666666667
Harding Cutoff,2019-01-06,1.0685416666666667
Harding Cutoff,2019-01-07,2.13375
Harding Cutoff,2019-01-08,-1.7860416666666667
Harding Cutoff,2019-01-09,-7.498958333333333
Harding Cutoff,2019-01-10,-2.8252083333333333
Harding Cutoff,2019-01-11,2.858125
Harding Cutoff,2019-01-12,-4.557916666666666
Harding Cutoff,2019-01-13,-5.243571428571428
Harding Cutoff,2019-01-14,-1.0235294117647058
Harding Cutoff,2019-01-15,-1.829583333333333
Harding Cutoff,2019-01-16,-4.798333333333333
Harding Cutoff,2019-01-17,-5.93375
Harding Cutoff,2019-01-18,-9.55
Harding Cutoff,2019-01-19,-11.297708333333333
Harding Cutoff,2019-01-20,-4.5625
Harding Cutoff,2019-01-21,-11.136444444444445
Harding Cutoff,2019-01-22,-7.692857142857143
Harding Cutoff,2019-01-23,-3.218
Harding Cutoff,2019-01-24,-12.193870967741937
Harding Cutoff,2019-01-25,-4.5512500000000005
Harding Cutoff,2019-01-26,-0.6012500000000001
Harding Cutoff,2019-01-27,2.544791666666667
Harding Cutoff,2019-01-28,-4.992708333333334
Harding Cutoff,2019-01-29,-13.265
Harding Cutoff,2019-01-30,-15.253541666666669
Harding Cutoff,2019-01-31,-5.366666666666666
Harding Cutoff,2019-02-01,2.7685416666666667
Harding Cutoff,2019-02-02,3.381041666666667
Harding Cutoff,2019-02-03,-7.036428571428571
Harding Cutoff,2019-02-04,-20.650416666666665
Harding Cutoff,2019-02-05,-20.99083333333333
Harding Cutoff,2019-02-06,-19.27083333333333
Harding Cutoff,2019-02-07,-22.45125
Harding Cutoff,2019-02-08,-23.593541666666667
Harding Cutoff,2019-02-09,-20.602083333333333
Harding Cutoff,2019-02-10,-20.17520833333333
Harding Cutoff,2019-02-11,-17.080625
Harding Cutoff,2019-02-12,-14.67875
Harding Cutoff,2019-02-13,-9.748125
Harding Cutoff,2019-02-14,-12.976458333333332
Harding Cutoff,2019-02-15,-18.066875
Harding Cutoff,2019-02-16,-15.265208333333334
Harding Cutoff,2019-02-17,-16.402083333333334
Harding Cutoff,2019-02-18,-18.36270833333333
Harding Cutoff,2019-02-19,-21.317083333333333
Harding Cutoff,2019-02-20,-15.71875
Harding Cutoff,2019-02-21,-14.228958333333331
Harding Cutoff,2019-02-22,-13.944583333333334
Harding Cutoff,2019-02-23,-12.054166666666667
Harding Cutoff,2019-02-24,-17.413125
Harding Cutoff,2019-02-25,-21.407916666666665
Harding Cutoff,2019-02-26,-21.27375
Harding Cutoff,2019-02-27,-17.58416666666667
Harding Cutoff,2019-02-28,-11.720625
Harding Cutoff,2019-03-01,-9.110833333333334
Harding Cutoff,2019-03-02,-17.6725
Harding Cutoff,2019-03-03,-26.66895833333333
Harding Cutoff,2019-03-04,-21.62020833333333
Harding Cutoff,2019-03-05,-14.614166666666668
Harding Cutoff,2019-03-06,-12.469166666666666
Harding Cutoff,2019-03-07,-12.614375
Harding Cutoff,2019-03-08,-8.720833333333333
Harding Cutoff,2019-03-09,-5.88125
Harding Cutoff,2019-03-10,-8.227291666666666
Harding Cutoff,2019-03-11,-7.126875
Harding Cutoff,2019-03-12,-3.5047916666666667
Harding Cutoff,2019-03-13,-1.4408333333333334
Harding Cutoff,2019-03-14,-3.0779166666666664
Harding Cutoff,2019-03-15,-5.541458333333333
Harding Cutoff,2019-03-16,-2.663125
Harding Cutoff,2019-03-17,-2.975416666666667
Harding Cutoff,2019-03-18,-3.263333333333333
Harding Cutoff,2019-03-19,-0.5854166666666667
Harding Cutoff,2019-03-20,1.5016666666666667
Harding Cutoff,2019-03-21,3.575625
Harding Cutoff,2019-03-22,1.262708333333333
Harding Cutoff,2019-03-23,4.462083333333333
Harding Cutoff,2019-03-24,3.067916666666666
Harding Cutoff,2019-03-25,0.0514583333333333
Harding Cutoff,2019-03-26,3.044583333333333
Harding Cutoff,2019-03-27,7.186041666666666
Harding Cutoff,2019-03-28,2.5352083333333333
Harding Cutoff,2019-03-30,0.7677083333333333
Harding Cutoff,2019-03-31,3.9029166666666666
Harding Cutoff,2019-04-01,0.6697916666666667
Harding Cutoff,2019-04-02,2.8833333333333333
Harding Cutoff,2019-04-03,2.52875
Harding Cutoff,2019-04-04,6.247708333333334
Harding Cutoff,2019-04-05,12.252916666666666
Harding Cutoff,2019-04-06,10.878541666666669
Harding Cutoff,2019-04-07,12.147083333333333
Harding Cutoff,2019-04-08,11.865625
Harding Cutoff,2019-04-09,8.321666666666667
Harding Cutoff,2019-04-10,-2.3297916666666665
Harding Cutoff,2019-04-11,-4.92125
Harding Cutoff,2019-04-12,-3.80625
Harding Cutoff,2019-04-13,-1.14875
Harding Cutoff,2019-04-14,-1.5033333333333334
Harding Cutoff,2019-04-15,5.372708333333334
Harding Cutoff,2019-04-16,7.51375
Harding Cutoff,2019-04-17,7.483958333333334
Harding Cutoff,2019-04-18,8.056875
Harding Cutoff,2019-04-19,12.685
Harding Cutoff,2019-04-20,16.861041666666665
Harding Cutoff,2019-04-21,9.224166666666669
Harding Cutoff,2019-04-22,9.130833333333332
Harding Cutoff,2019-04-23,12.138125
Harding Cutoff,2019-04-24,14.305625
Harding Cutoff,2019-04-25,8.712291666666667
Harding Cutoff,2019-04-26,7.321458333333333
Harding Cutoff,2019-04-27,5.4975
Harding Cutoff,2019-04-28,5.035833333333334
Harding Cutoff,2019-04-29,0.7577083333333333
Harding Cutoff,2019-04-30,-0.6785416666666667
Harding Cutoff,2019-05-01,0.5808333333333333
Harding Cutoff,2019-05-02,4.844166666666666
Harding Cutoff,2019-05-03,8.682708333333334
Harding Cutoff,2019-05-04,10.501875
Harding Cutoff,2019-05-05,4.160625
Harding Cutoff,2019-05-06,0.44875
Harding Cutoff,2019-05-07,1.987083333333333
Harding Cutoff,2019-05-08,2.009791666666666
Harding Cutoff,2019-05-09,4.959583333333334
Harding Cutoff,2019-05-10,7.407291666666667
Harding Cutoff,2019-05-11,9.35
Harding Cutoff,2019-05-12,8.580208333333333
Harding Cutoff,2019-05-13,16.107083333333332
Harding Cutoff,2019-05-14,17.081666666666667
Harding Cutoff,2019-05-15,18.093541666666667
Harding Cutoff,2019-05-16,14.675625
Harding Cutoff,2019-05-17,6.559375
Harding Cutoff,2019-05-19,1.5875
Harding Cutoff,2019-05-20,3.19125
Harding Cutoff,2019-05-21,3.045
Harding Cutoff,2019-05-22,3.936875
Harding Cutoff,2019-05-23,6.497916666666667
Harding Cutoff,2019-05-24,7.748541666666667
Harding Cutoff,2019-05-25,10.077083333333333
Harding Cutoff,2019-05-26,14.729583333333334
Harding Cutoff,2019-05-27,11.168125
Harding Cutoff,2019-05-28,9.763125
Harding Cutoff,2019-05-29,12.237083333333333
Harding Cutoff,2019-05-30,16.5725
Harding Cutoff,2019-05-31,17.668333333333333
Harding Cutoff,2019-06-01,13.097708333333332
Harding Cutoff,2019-06-02,15.913541666666667
Harding Cutoff,2019-06-03,20.156458333333333
Harding Cutoff,2019-06-04,21.06520833333333
Harding Cutoff,2019-06-05,19.242916666666662
Harding Cutoff,2019-06-06,20.35270833333333
Harding Cutoff,2019-06-07,21.593125
Harding Cutoff,2019-06-08,12.180625
Harding Cutoff,2019-06-09,9.314375
Harding Cutoff,2019-06-10,13.755416666666669
Harding Cutoff,2019-06-11,14.284375
Harding Cutoff,2019-06-12,13.815
Harding Cutoff,2019-06-13,16.950833333333332
Harding Cutoff,2019-06-14,19.201666666666668
Harding Cutoff,2019-06-15,17.39666666666667
Harding Cutoff,2019-06-16,16.861666666666668
Harding Cutoff,2019-06-17,14.982413793103447
Harding Cutoff,2019-06-18,15.210285714285714
Harding Cutoff,2019-06-19,15.749583333333334
Harding Cutoff,2019-06-20,14.933958333333331
Harding Cutoff,2019-06-21,13.407
Harding Cutoff,2019-06-22,13.756
Harding Cutoff,2019-06-23,14.278333333333334
Harding Cutoff,2019-06-24,15.68625
Harding Cutoff,2019-06-25,16.164375
Harding Cutoff,2019-06-26,16.30470588235294
Harding Cutoff,2019-06-27,19.27028571428572
Harding Cutoff,2019-06-28,21.16375
Harding Cutoff,2019-06-29,22.515625
Harding Cutoff,2019-06-30,20.063333333333333
Harding Cutoff,2019-07-01,17.121666666666666
Harding Cutoff,2019-07-02,20.5675
Harding Cutoff,2019-07-03,16.813333333333333
Harding Cutoff,2019-07-04,15.990344827586206
Harding Cutoff,2019-07-05,16.969714285714286
Harding Cutoff,2019-07-07,20.173714285714286
Harding Cutoff,2019-07-08,21.75408163265306
Harding Cutoff,2019-07-09,17.245274725274726
Harding Cutoff,2019-07-10,16.30291666666667
Harding Cutoff,2019-07-11,20.86208333333333
Harding Cutoff,2019-07-12,24.024375
Harding Cutoff,2019-07-13,23.49145833333333
Harding Cutoff,2019-07-14,23.405625
Harding Cutoff,2019-07-15,23.088541666666668
Harding Cutoff,2019-07-16,20.926458333333333
Harding Cutoff,2019-07-17,21.076875
Harding Cutoff,2019-07-18,21.954791666666665
Harding Cutoff,2019-07-19,21.38208333333333
Harding Cutoff,2019-07-20,19.125625
Harding Cutoff,2019-07-21,18.155
Harding Cutoff,2019-07-22,18.213541666666668
Harding Cutoff,2019-07-23,19.86145833333333
Harding Cutoff,2019-07-24,21.49145833333333
Harding Cutoff,2019-07-25,22.62833333333333
Harding Cutoff,2019-07-26,22.253125
Harding Cutoff,2019-07-27,21.70375
Harding Cutoff,2019-07-28,21.226041666666667
Harding Cutoff,2019-07-29,18.21770833333333
Harding Cutoff,2019-07-30,19.23958333333333
Harding Cutoff,2019-07-31,23.227083333333333
Harding Cutoff,2019-08-01,22.51395833333333
Harding Cutoff,2019-08-02,21.532083333333333
Harding Cutoff,2019-08-03,22.851041666666667
Harding Cutoff,2019-08-04,21.750625
Harding Cutoff,2019-08-05,21.825
Harding Cutoff,2019-08-06,23.506875
Harding Cutoff,2019-08-07,22.24125
Harding Cutoff,2019-08-08,20.61833333333333
Harding Cutoff,2019-08-09,22.098541666666662
Harding Cutoff,2019-08-10,22.556666666666665
Harding Cutoff,2019-08-11,20.54520833333333
Harding Cutoff,2019-08-12,18.24895833333333
Harding Cutoff,2019-08-13,17.168958333333332
Harding Cutoff,2019-08-14,15.92625
Harding Cutoff,2019-08-15,19.074375
Harding Cutoff,2019-08-16,19.91208333333333
Harding Cutoff,2019-08-17,16.720416666666665
Harding Cutoff,2019-08-18,14.498125
Harding Cutoff,2019-08-19,21.722708333333333
Harding Cutoff,2019-08-20,22.9075
Harding Cutoff,2019-08-21,20.123541666666668
Harding Cutoff,2019-08-22,20.8
Harding Cutoff,2019-08-23,21.20958333333333
Harding Cutoff,2019-08-24,19.68875
Harding Cutoff,2019-08-25,21.765833333333333
Harding Cutoff,2019-08-26,16.41229166666667
Harding Cutoff,2019-08-27,14.417916666666668
Harding Cutoff,2019-08-28,16.317916666666665
Harding Cutoff,2019-08-29,18.326875
Harding Cutoff,2019-08-30,16.41208333333333
Harding Cutoff,2019-08-31,14.88
Harding Cutoff,2019-09-01,18.45958333333333
Harding Cutoff,2019-09-02,22.754375
Harding Cutoff,2019-09-03,20.803125
Harding Cutoff,2019-09-04,19.89270833333333
Harding Cutoff,2019-09-05,25.246041666666667
Harding Cutoff,2019-09-06,19.411666666666665
Harding Cutoff,2019-09-07,16.927083333333332
Harding Cutoff,2019-09-08,10.451666666666666
Harding Cutoff,2019-09-09,14.150833333333331
Harding Cutoff,2019-09-10,15.938541666666666
Harding Cutoff,2019-09-11,13.4175
Harding Cutoff,2019-09-12,11.596458333333333
Harding Cutoff,2019-09-13,13.566875
Harding Cutoff,2019-09-14,18.951666666666668
Harding Cutoff,2019-09-15,21.617083333333333
Harding Cutoff,2019-09-16,24.8275
Harding Cutoff,2019-09-17,22.376666666666665
Harding Cutoff,2019-09-18,15.822916666666666
Harding Cutoff,2019-09-19,18.276041666666668
Harding Cutoff,2019-09-20,19.356875
Harding Cutoff,2019-09-21,13.622291666666667
Harding Cutoff,2019-09-22,10.956666666666669
Harding Cutoff,2019-09-23,15.574166666666668
Harding Cutoff,2019-09-24,17.373333333333335
Harding Cutoff,2019-09-25,11.962916666666668
Harding Cutoff,2019-09-26,12.461041666666668
Harding Cutoff,2019-09-27,11.54375
Harding Cutoff,2019-09-28,6.633333333333334
Harding Cutoff,2019-09-29,8.371875
Harding Cutoff,2019-09-30,7.642916666666666
Harding Cutoff,2019-10-01,2.470625
Harding Cutoff,2019-10-02,1.620625
Harding Cutoff,2019-10-03,4.696666666666666
Harding Cutoff,2019-10-04,8.959999999999999
Harding Cutoff,2019-10-05,9.243333333333334
Harding Cutoff,2019-10-06,8.309583333333334
Harding Cutoff,2019-10-07,9.260625
Harding Cutoff,2019-10-08,15.563793103448276
Harding Cutoff,2019-10-09,3.9571875
Harding Cutoff,2019-10-10,-4.168020833333333
Harding Cutoff,2019-10-11,-4.446458333333333
Harding Cutoff,2019-10-12,-0.7882291666666666
Harding Cutoff,2019-10-13,2.1572916666666666
Harding Cutoff,2019-10-14,6.051666666666667
Harding Cutoff,2019-10-15,4.9121875
Harding Cutoff,2019-10-16,5.584895833333333
Harding Cutoff,2019-10-17,10.99125
Harding Cutoff,2019-10-18,9.926458333333333
Harding Cutoff,2019-10-19,6.236770833333333
Harding Cutoff,2019-10-20,3.3779166666666667
Harding Cutoff,2019-10-21,2.645208333333333
Harding Cutoff,2019-10-22,4.499270833333333
Harding Cutoff,2019-10-23,2.4458333333333333
Harding Cutoff,2019-10-24,2.010104166666667
Harding Cutoff,2019-10-25,6.949583333333333
Harding Cutoff,2019-10-26,5.13625
Harding Cutoff,2019-10-27,-5.18375
Harding Cutoff,2019-10-28,-5.834583333333334
Harding Cutoff,2019-10-29,-9.743020833333333
Harding Cutoff,2019-10-30,-8.934895833333334
Harding Cutoff,2019-10-31,-3.5228125
Harding Cutoff,2019-11-01,0.3213541666666666
Harding Cutoff,2019-11-02,0.205
Harding Cutoff,2019-11-03,3.574375
Harding Cutoff,2019-11-04,0.2413541666666666
Harding Cutoff,2019-11-05,-2.8038541666666665
Harding Cutoff,2019-11-06,-6.383229166666666
Harding Cutoff,2019-11-07,-8.6825
Harding Cutoff,2019-11-08,2.2472916666666665
Harding Cutoff,2019-11-09,7.9875
Harding Cutoff,2019-11-10,-2.891875
Harding Cutoff,2019-11-11,-12.823854166666669
Harding Cutoff,2019-11-12,-7.376979166666667
Harding Cutoff,2019-11-13,2.429583333333333
Harding Cutoff,2019-11-14,3.224895833333333
Harding Cutoff,2019-11-15,4.2965625
Harding Cutoff,2019-11-16,6.258854166666667
Harding Cutoff,2019-11-17,3.947604166666667
Harding Cutoff,2019-11-18,9.8675
Harding Cutoff,2019-11-19,3.9221875
Harding Cutoff,2019-11-20,0.403125
Harding Cutoff,2019-11-21,-3.646041666666666
Harding Cutoff,2019-11-22,-1.557604166666667
Harding Cutoff,2019-11-23,4.084375
Harding Cutoff,2019-11-24,6.505833333333333
Harding Cutoff,2019-11-25,1.5475
Harding Cutoff,2019-11-26,-2.156875
Harding Cutoff,2019-11-27,-4.87375
Harding Cutoff,2019-11-28,-6.025416666666667
Harding Cutoff,2019-11-29,-2.644895833333333
Harding Cutoff,2019-12-02,-3.5986458333333333
Harding Cutoff,2019-12-03,1.1245833333333333
Harding Cutoff,2019-12-04,2.3888541666666665
Harding Cutoff,2019-12-05,-0.4655208333333333
Harding Cutoff,2019-12-06,-0.2463541666666666
Harding Cutoff,2019-12-07,2.4888541666666666
Harding Cutoff,2019-12-08,-0.17
Harding Cutoff,2019-12-09,-9.891145833333333
Harding Cutoff,2019-12-10,-10.247291666666667
Harding Cutoff,2019-12-11,-7.080520833333333
Harding Cutoff,2019-12-12,-2.109166666666667
Harding Cutoff,2019-12-13,-2.086145833333333
Harding Cutoff,2019-12-14,-8.922395833333333
Harding Cutoff,2019-12-15,-6.635833333333333
Harding Cutoff,2019-12-16,-4.017604166666667
Harding Cutoff,2019-12-17,-3.831041666666666
Harding Cutoff,2019-12-18,-0.3076041666666667
Harding Cutoff,2019-12-19,-1.2503125
Harding Cutoff,2019-12-20,-1.0538541666666668
Harding Cutoff,2019-12-21,1.9657291666666667
Harding Cutoff,2019-12-22,3.248333333333333
Harding Cutoff,2019-12-23,-0.2444791666666667
Harding Cutoff,2019-12-24,0.2740625
Harding Cutoff,2019-12-25,-5.692395833333333
Harding Cutoff,2019-12-26,-3.160625
Harding Cutoff,2019-12-27,-3.7709375
Harding Cutoff,2019-12-28,-4.275833333333333
Harding Cutoff,2019-12-29,-5.5703125
Harding Cutoff,2019-12-30,-5.979791666666666
Harding Cutoff,2019-12-31,-3.209583333333333
Harding Cutoff,2020-01-01,2.0855208333333333
Harding Cutoff,2020-01-02,1.5190625
Harding Cutoff,2020-01-03,-1.5478125
Harding Cutoff,2020-01-04,1.59625
Harding Cutoff,2020-01-05,2.0115625
Harding Cutoff,2020-01-06,-1.0548958333333334
Harding Cutoff,2020-01-07,-2.1322916666666667
Harding Cutoff,2020-01-08,-6.177291666666667
Harding Cutoff,2020-01-09,-4.2940625
Harding Cutoff,2020-01-10,-11.6084375
Harding Cutoff,2020-01-11,-17.463020833333335
Harding Cutoff,2020-01-12,-9.613333333333332
Harding Cutoff,2020-01-13,-8.042916666666667
Harding Cutoff,2020-01-14,-17.438125
Harding Cutoff,2020-01-15,-18.814375
Harding Cutoff,2020-01-16,-18.104791666666667
Harding Cutoff,2020-01-17,-11.17625
Harding Cutoff,2020-01-18,-16.1871875
Harding Cutoff,2020-01-19,-13.9303125
Harding Cutoff,2020-01-20,-12.767708333333331
Harding Cutoff,2020-01-21,-3.0811458333333333
Harding Cutoff,2020-01-22,2.886458333333333
Harding Cutoff,2020-01-23,-0.7990625
Harding Cutoff,2020-01-24,-4.824583333333333
Harding Cutoff,2020-01-25,0.6167708333333333
Harding Cutoff,2020-01-26,0.5626041666666667
Harding Cutoff,2020-01-27,-1.4886458333333334
